# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
34.314  23.034   1.516 
34.317  23.035   1.517 
34.319  23.036   1.517 
34.321  23.036   1.517 
34.324  23.037   1.517 
34.326  23.038   1.517 
34.328  23.039   1.517 
34.330  23.040   1.517 
34.333  23.040   1.517 
34.335  23.041   1.517 
34.337  23.042   1.517 
34.339  23.043   1.518 
34.342  23.043   1.518 
34.344  23.044   1.518 
34.346  23.045   1.518 
34.348  23.046   1.518 
34.351  23.046   1.518 
34.353  23.047   1.518 
34.355  23.048   1.518 
34.357  23.049   1.518 
34.360  23.050   1.518 
34.362  23.050   1.519 
34.364  23.051   1.519 
34.367  23.052   1.519 
34.369  23.053   1.519 
34.371  23.053   1.519 
34.373  23.054   1.519 
34.376  23.055   1.519 
34.378  23.056   1.519 
34.380  23.057   1.519 
34.382  23.057   1.519 
34.385  23.058   1.520 
34.387  23.059   1.520 
34.389  23.060   1.520 
34.391  23.060   1.520 
34.394  23.061   1.520 
34.396  23.062   1.520 
34.398  23.063   1.520 
34.400  23.063   1.520 
34.403  23.064   1.520 
34.405  23.065   1.520 
34.407  23.066   1.521 
34.410  23.067   1.521 
34.412  23.067   1.521 
34.414  23.068   1.521 
34.416  23.069   1.521 
34.419  23.070   1.521 
34.421  23.070   1.521 
34.423  23.071   1.521 
34.425  23.072   1.521 
34.428  23.073   1.521 
34.430  23.073   1.522 
34.432  23.074   1.522 
34.434  23.075   1.522 
34.437  23.076   1.522 
34.439  23.077   1.522 
34.441  23.077   1.522 
34.443  23.078   1.522 
34.446  23.079   1.522 
34.448  23.080   1.522 
34.450  23.080   1.522 
34.453  23.081   1.523 
34.455  23.082   1.523 
34.457  23.083   1.523 
34.459  23.083   1.523 
34.462  23.084   1.523 
34.464  23.085   1.523 
34.466  23.086   1.523 
34.468  23.087   1.523 
34.471  23.087   1.523 
34.473  23.088   1.523 
34.475  23.089   1.524 
34.477  23.090   1.524 
34.480  23.090   1.524 
34.482  23.091   1.524 
34.484  23.092   1.524 
34.486  23.093   1.524 
34.489  23.093   1.524 
34.491  23.094   1.524 
34.493  23.095   1.524 
34.495  23.096   1.524 
34.498  23.097   1.525 
34.500  23.097   1.525 
34.502  23.098   1.525 
34.505  23.099   1.525 
34.507  23.100   1.525 
34.509  23.100   1.525 
34.511  23.101   1.525 
34.514  23.102   1.525 
34.516  23.103   1.525 
34.518  23.103   1.525 
34.520  23.104   1.526 
34.523  23.105   1.526 
34.525  23.106   1.526 
34.527  23.107   1.526 
34.529  23.107   1.526 
34.532  23.108   1.526 
34.534  23.109   1.526 
34.536  23.110   1.526 
34.538  23.110   1.526 
34.541  23.111   1.526 
34.543  23.112   1.527 
34.545  23.113   1.527 
34.548  23.113   1.527 
34.550  23.114   1.527 
34.552  23.115   1.527 
34.554  23.116   1.527 
34.557  23.116   1.527 
34.559  23.117   1.527 
34.561  23.118   1.527 
34.563  23.119   1.527 
34.566  23.120   1.528 
34.568  23.120   1.528 
34.570  23.121   1.528 
34.572  23.122   1.528 
34.575  23.123   1.528 
34.577  23.123   1.528 
34.579  23.124   1.528 
34.581  23.125   1.528 
34.584  23.126   1.528 
34.586  23.126   1.528 
34.588  23.127   1.529 
34.591  23.128   1.529 
34.593  23.129   1.529 
34.595  23.129   1.529 
34.597  23.130   1.529 
34.600  23.131   1.529 
34.602  23.132   1.529 
34.604  23.132   1.529 
34.606  23.133   1.529 
34.609  23.134   1.529 
34.611  23.135   1.530 
34.613  23.136   1.530 
34.615  23.136   1.530 
34.618  23.137   1.530 
34.620  23.138   1.530 
34.622  23.139   1.530 
34.624  23.139   1.530 
34.627  23.140   1.530 
34.629  23.141   1.530 
34.631  23.142   1.530 
34.634  23.142   1.531 
34.636  23.143   1.531 
34.638  23.144   1.531 
34.640  23.145   1.531 
34.643  23.145   1.531 
34.645  23.146   1.531 
34.647  23.147   1.531 
34.649  23.148   1.531 
34.652  23.148   1.531 
34.654  23.149   1.531 
34.656  23.150   1.532 
34.658  23.151   1.532 
34.661  23.152   1.532 
34.663  23.152   1.532 
34.665  23.153   1.532 
34.667  23.154   1.532 
34.670  23.155   1.532 
34.672  23.155   1.532 
34.674  23.156   1.532 
34.677  23.157   1.532 
34.679  23.158   1.533 
34.681  23.158   1.533 
34.683  23.159   1.533 
34.686  23.160   1.533 
34.688  23.161   1.533 
34.690  23.161   1.533 
34.692  23.162   1.533 
34.695  23.163   1.533 
34.697  23.164   1.533 
34.699  23.164   1.533 
34.701  23.165   1.534 
34.704  23.166   1.534 
34.706  23.167   1.534 
34.708  23.167   1.534 
34.710  23.168   1.534 
34.713  23.169   1.534 
34.715  23.170   1.534 
34.717  23.170   1.534 
34.720  23.171   1.534 
34.722  23.172   1.534 
34.724  23.173   1.535 
34.726  23.174   1.535 
34.729  23.174   1.535 
34.731  23.175   1.535 
34.733  23.176   1.535 
34.735  23.177   1.535 
34.738  23.177   1.535 
34.740  23.178   1.535 
34.742  23.179   1.535 
34.744  23.180   1.535 
34.747  23.180   1.536 
34.749  23.181   1.536 
34.751  23.182   1.536 
34.753  23.183   1.536 
34.756  23.183   1.536 
34.758  23.184   1.536 
34.760  23.185   1.536 
34.762  23.186   1.536 
34.765  23.186   1.536 
34.767  23.187   1.536 
34.769  23.188   1.537 
34.772  23.189   1.537 
34.774  23.189   1.537 
34.776  23.190   1.537 
34.778  23.191   1.537 
34.781  23.192   1.537 
34.783  23.192   1.537 
34.785  23.193   1.537 
34.787  23.194   1.537 
34.790  23.195   1.537 
34.792  23.195   1.538 
34.794  23.196   1.538 
34.796  23.197   1.538 
34.799  23.198   1.538 
34.801  23.198   1.538 
34.803  23.199   1.538 
34.805  23.200   1.538 
34.808  23.201   1.538 
34.810  23.201   1.538 
34.812  23.202   1.538 
34.815  23.203   1.539 
34.817  23.204   1.539 
34.819  23.204   1.539 
34.821  23.205   1.539 
34.824  23.206   1.539 
34.826  23.207   1.539 
34.828  23.208   1.539 
34.830  23.208   1.539 
34.833  23.209   1.539 
34.835  23.210   1.539 
34.837  23.211   1.540 
34.839  23.211   1.540 
34.842  23.212   1.540 
34.844  23.213   1.540 
34.846  23.214   1.540 
34.848  23.214   1.540 
34.851  23.215   1.540 
34.853  23.216   1.540 
34.855  23.217   1.540 
34.858  23.217   1.540 
34.860  23.218   1.541 
34.862  23.219   1.541 
34.864  23.220   1.541 
34.867  23.220   1.541 
34.869  23.221   1.541 
34.871  23.222   1.541 
34.873  23.223   1.541 
34.876  23.223   1.541 
34.878  23.224   1.541 
34.880  23.225   1.541 
34.882  23.226   1.542 
34.885  23.226   1.542 
34.887  23.227   1.542 
34.889  23.228   1.542 
34.891  23.229   1.542 
34.894  23.229   1.542 
34.896  23.230   1.542 
34.898  23.231   1.542 
34.901  23.232   1.542 
34.903  23.232   1.542 
34.905  23.233   1.543 
34.907  23.234   1.543 
34.910  23.235   1.543 
34.912  23.235   1.543 
34.914  23.236   1.543 
34.916  23.237   1.543 
34.919  23.238   1.543 
34.921  23.238   1.543 
34.923  23.239   1.543 
34.925  23.240   1.543 
34.928  23.241   1.544 
34.930  23.241   1.544 
34.932  23.242   1.544 
34.934  23.243   1.544 
34.937  23.244   1.544 
34.939  23.244   1.544 
34.941  23.245   1.544 
34.944  23.246   1.544 
34.946  23.247   1.544 
34.948  23.247   1.544 
34.950  23.248   1.545 
34.953  23.249   1.545 
34.955  23.250   1.545 
34.957  23.250   1.545 
34.959  23.251   1.545 
34.962  23.252   1.545 
34.964  23.252   1.545 
34.966  23.253   1.545 
34.968  23.254   1.545 
34.971  23.255   1.545 
34.973  23.255   1.546 
34.975  23.256   1.546 
34.977  23.257   1.546 
34.980  23.258   1.546 
34.982  23.258   1.546 
34.984  23.259   1.546 
34.987  23.260   1.546 
34.989  23.261   1.546 
34.991  23.261   1.546 
34.993  23.262   1.546 
34.996  23.263   1.547 
34.998  23.264   1.547 
35.000  23.264   1.547 
35.002  23.265   1.547 
35.005  23.266   1.547 
35.007  23.267   1.547 
35.009  23.267   1.547 
35.011  23.268   1.547 
35.014  23.269   1.547 
35.016  23.270   1.547 
35.018  23.270   1.548 
35.020  23.271   1.548 
35.023  23.272   1.548 
35.025  23.273   1.548 
35.027  23.273   1.548 
35.030  23.274   1.548 
35.032  23.275   1.548 
35.034  23.276   1.548 
35.036  23.276   1.548 
35.039  23.277   1.548 
35.041  23.278   1.549 
35.043  23.279   1.549 
35.045  23.279   1.549 
35.048  23.280   1.549 
35.050  23.281   1.549 
35.052  23.282   1.549 
35.054  23.282   1.549 
35.057  23.283   1.549 
35.059  23.284   1.549 
35.061  23.285   1.549 
35.063  23.285   1.550 
35.066  23.286   1.550 
35.068  23.287   1.550 
35.070  23.287   1.550 
35.072  23.288   1.550 
35.075  23.289   1.550 
35.077  23.290   1.550 
35.079  23.290   1.550 
35.082  23.291   1.550 
35.084  23.292   1.550 
35.086  23.293   1.551 
35.088  23.293   1.551 
35.091  23.294   1.551 
35.093  23.295   1.551 
35.095  23.296   1.551 
35.097  23.296   1.551 
35.100  23.297   1.551 
35.102  23.298   1.551 
35.104  23.299   1.551 
35.106  23.299   1.551 
35.109  23.300   1.552 
35.111  23.301   1.552 
35.113  23.302   1.552 
35.115  23.302   1.552 
35.118  23.303   1.552 
35.120  23.304   1.552 
35.122  23.305   1.552 
35.125  23.305   1.552 
35.127  23.306   1.552 
35.129  23.307   1.552 
35.131  23.307   1.553 
35.134  23.308   1.553 
35.136  23.309   1.553 
35.138  23.310   1.553 
35.140  23.310   1.553 
35.143  23.311   1.553 
35.145  23.312   1.553 
35.147  23.313   1.553 
35.149  23.313   1.553 
35.152  23.314   1.553 
35.154  23.315   1.554 
35.156  23.316   1.554 
35.158  23.316   1.554 
35.161  23.317   1.554 
35.163  23.318   1.554 
35.165  23.319   1.554 
35.168  23.319   1.554 
35.170  23.320   1.554 
35.172  23.321   1.554 
35.174  23.322   1.554 
35.177  23.322   1.555 
35.179  23.323   1.555 
35.181  23.324   1.555 
35.183  23.324   1.555 
35.186  23.325   1.555 
35.188  23.326   1.555 
35.190  23.327   1.555 
35.192  23.327   1.555 
35.195  23.328   1.555 
35.197  23.329   1.555 
35.199  23.330   1.556 
35.201  23.330   1.556 
35.204  23.331   1.556 
35.206  23.332   1.556 
35.208  23.333   1.556 
35.211  23.333   1.556 
35.213  23.334   1.556 
35.215  23.335   1.556 
35.217  23.336   1.556 
35.220  23.336   1.556 
35.222  23.337   1.557 
35.224  23.338   1.557 
35.226  23.338   1.557 
35.229  23.339   1.557 
35.231  23.340   1.557 
35.233  23.341   1.557 
35.235  23.341   1.557 
35.238  23.342   1.557 
35.240  23.343   1.557 
35.242  23.344   1.557 
35.244  23.344   1.558 
35.247  23.345   1.558 
35.249  23.346   1.558 
35.251  23.347   1.558 
35.254  23.347   1.558 
35.256  23.348   1.558 
35.258  23.349   1.558 
35.260  23.349   1.558 
35.263  23.350   1.558 
35.265  23.351   1.558 
35.267  23.352   1.559 
35.269  23.352   1.559 
35.272  23.353   1.559 
35.274  23.354   1.559 
35.276  23.355   1.559 
35.278  23.355   1.559 
35.281  23.356   1.559 
35.283  23.357   1.559 
35.285  23.358   1.559 
35.287  23.358   1.559 
35.290  23.359   1.560 
35.292  23.360   1.560 
35.294  23.360   1.560 
35.297  23.361   1.560 
35.299  23.362   1.560 
35.301  23.363   1.560 
35.303  23.363   1.560 
35.306  23.364   1.560 
35.308  23.365   1.560 
35.310  23.366   1.560 
35.312  23.366   1.561 
35.315  23.367   1.561 
35.317  23.368   1.561 
35.319  23.369   1.561 
35.321  23.369   1.561 
35.324  23.370   1.561 
35.326  23.371   1.561 
